Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel saturation;83;83;2199023255552.000000;1;610;0,001639;13512;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel saturation;98;73;214748364800000.000000;1;824;0,001214;16164;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel saturation;103;75;512000000000000.000000;1;1203;0,000831;21774;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel saturation;128;93;2048000000000000000.000000;1;3287;0,000304;36129;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel saturation;139;159;5307222.000000;9668;212040;0,045595;12758905;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel saturation;163;163;2417851639229258349412352.000000;1;5246;0,000191;88973;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel saturation;193;143;23058430092136939520000000000.000000;1;6636;0,000151;90245;

