Algorithm run;Places;Relations;Nodes;SCC's;0 pruning steps (ms);SCC/ms;Symbolic steps;
Lockstep saturation;71;66;5212975.000000;123725;314464;0,393447;23746995;

Algorithm run;Places;Relations;Nodes;SCC's;0 pruning steps (ms);SCC/ms;Symbolic steps;
Lockstep saturation;73;68;3260241.000000;170860;464505;0,367832;35194313;

Algorithm run;Places;Relations;Nodes;SCC's;0 pruning steps (ms);SCC/ms;Symbolic steps;
Lockstep saturation;78;57;128000000001.000000;2;1490;0,001342;31443;

Algorithm run;Places;Relations;Nodes;SCC's;0 pruning steps (ms);SCC/ms;Symbolic steps;
Lockstep saturation;79;59;335544320001.000000;2;924;0,002165;18555;

