Algorithm run;Places;Relations;Nodes;SCC's;0 pruning steps (ms);SCC/ms;Symbolic steps;
Xie-Beerel relation union;71;66;5212975.000000;123725;348545;0,354976;28486458;

Algorithm run;Places;Relations;Nodes;SCC's;0 pruning steps (ms);SCC/ms;Symbolic steps;
Xie-Beerel relation union;73;68;3260241.000000;170860;467120;0,365773;36303228;

Algorithm run;Places;Relations;Nodes;SCC's;0 pruning steps (ms);SCC/ms;Symbolic steps;
Xie-Beerel relation union;78;57;128000000001.000000;2;641275;0,000003;10887;

Algorithm run;Places;Relations;Nodes;SCC's;0 pruning steps (ms);SCC/ms;Symbolic steps;
Xie-Beerel relation union;79;59;335544320001.000000;2;845384;0,000002;9027;

