Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel backward relation union;11;11;32;1;4;0,250000;154;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel backward relation union;17;22;164;9;35;0,257143;1892;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel backward relation union;19;19;512;1;18;0,055556;456;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel backward relation union;22;17;1280;1;31;0,032258;629;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel backward relation union;24;29;1194;189;216;0,875000;22040;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel backward relation union;27;27;8192;1;55;0,018182;972;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel backward relation union;28;21;8000;1;85;0,011765;1197;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel backward relation union;31;41;15386;1727;3918;0,440786;297742;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel backward relation union;34;29;61288;198;1433;0,138172;33553;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel backward relation union;35;35;131072;1;184;0,005435;1645;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel backward relation union;38;113;43200;75;2245;0,033408;167014;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel backward relation union;40;49;321114;59229;81452;0,727164;9007768;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel backward relation union;41;127;86400;75;3270;0,022936;206756;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel backward relation union;41;31;819200;1;1566;0,000639;2170;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel backward relation union;43;43;2097152;1;768;0,001302;2494;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel backward relation union;43;48;3172;55;289;0,190311;16656;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel backward relation union;45;145;259200;75;3436;0,021828;257810;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel backward relation union;45;60;1455374;252641;612715;0,412330;49570620;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel backward relation union;53;39;32000000;1;7913;0,000126;4680;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel backward relation union;53;53;21658;2620;4760;0,550420;463379;

Algorithm run;Places;Relations;Nodes;SCCs;Running time (ms);SSCs/ms;Symbolic steps;
Xie-Beerel backward relation union;60;45;524288000;1;36176;0,000028;4950;

